"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"MORONI" "CAUCAIA" 15136 171531 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.82 "TOTAL:34,3%"
"INÊS ARRUDA" "CAUCAIA" 15173 171531 "SUPLENTE" "DEPUTADO ESTADUAL" 8.85 "TOTAL:45,51%"
"AGENOR RIBEIRO" "ANTONINA DO NORTE" 387 4360 "SUPLENTE" "DEPUTADO ESTADUAL" 8.88 "TOTAL:68,41%"
"ANIBAL" "SOLONÓPOLE" 952 10705 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.89 "TOTAL:66,1%"
"ADAIL CARNEIRO" "POTIRETAMA" 367 4116 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.92 "TOTAL:74,5%"
"CARLOS MATOS" "CAPISTRANO" 1086 12171 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.92 "TOTAL:50,34%"
"PAULO HENRIQUE LUSTOSA" "CAMPOS SALES" 1300 14570 "SUPLENTE" "DEPUTADO FEDERAL" 8.92 "TOTAL:68,44%"
"NAUMI AMORIM" "BOA VIAGEM" 2684 30025 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.94 "TOTAL:52,67%"
"GENECIAS NORONHA" "MARTINÓPOLE" 659 7312 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.01 "TOTAL:81,65%"
"ARIOSTO HOLANDA" "ARACOIABA" 1716 19020 "SUPLENTE" "DEPUTADO FEDERAL" 9.02 "TOTAL:59,2%"
"DOMINGOS NETO" "AQUIRAZ" 3660 40578 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.02 "TOTAL:49,62%"
"GENECIAS NORONHA" "PACUJÁ" 404 4480 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.02 "TOTAL:83,34%"
"LAIS NUNES" "ORÓS" 1205 13352 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.02 "TOTAL:76,62%"
"MÁRIO FEITOZA" "GUARACIABA DO NORTE" 1977 21900 "SUPLENTE" "DEPUTADO FEDERAL" 9.03 "TOTAL:55,38%"
"AGENOR NETO" "ARACOIABA" 1725 19020 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.07 "TOTAL:66,05%"
"JOÃO JAIME" "CRUZ" 1313 14479 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.07 "TOTAL:67,25%"
"ADERLANIA NORONHA" "ARACOIABA" 1729 19020 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.09 "TOTAL:66,05%"
"ODORICO" "MULUNGU" 606 6664 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.09 "TOTAL:68,17%"
"MACEDO" "UBAJARA" 1719 18899 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.1 "TOTAL:50,96%"
"CHICO LOPES" "CRATEÚS" 3874 42462 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 9.12 "TOTAL:54,88%"
"GENECIAS NORONHA" "IPUEIRAS" 1948 21317 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.14 "TOTAL:76,17%"
"ARIOSTO HOLANDA" "ITAREMA" 2037 22273 "SUPLENTE" "DEPUTADO FEDERAL" 9.15 "TOTAL:67,92%"
"MORONI" "HORIZONTE" 3659 39988 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.15 "TOTAL:44,25%"
"FERREIRA ARAGÃO" "FORQUILHA" 1284 14000 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.17 "TOTAL:69,91%"
"ARNON BEZERRA" "BAIXIO" 368 4010 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 9.18 "TOTAL:69,28%"
"SERGIO AGUIAR" "MERUOCA" 815 8846 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.21 "TOTAL:60,31%"
"SERGIO AGUIAR" "BEBERIBE" 2998 32529 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.22 "TOTAL:43,99%"
"MOISES BRAZ" "TRAIRI" 2877 31130 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.24 "TOTAL:41,96%"
"GENECIAS NORONHA" "GUAIÚBA" 1407 15209 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.25 "TOTAL:59,34%"
"MORONI" "IGUATU" 5044 54376 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.28 "TOTAL:60,19%"
"ARNON BEZERRA" "PACATUBA" 3410 36714 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 9.29 "TOTAL:39,94%"
"MOISES BRAZ" "TIANGUÁ" 3732 40160 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.29 "TOTAL:45,62%"
"ODORICO" "FARIAS BRITO" 1208 12915 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.35 "TOTAL:67,71%"
"ANIBAL" "MERUOCA" 828 8846 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.36 "TOTAL:57,19%"
"DANILO FORTE" "APUIARÉS" 893 9450 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.45 "TOTAL:63,18%"
"DOMINGOS NETO" "PACATUBA" 3476 36714 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.47 "TOTAL:39,94%"
"ODILON AGUIAR" "BOA VIAGEM" 2858 30025 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.52 "TOTAL:52,67%"
"DANILO FORTE" "BOA VIAGEM" 2862 30025 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.53 "TOTAL:58,75%"
"DR BRUNO GONCALVES" "AQUIRAZ" 3871 40578 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.54 "TOTAL:42,93%"
"PAULO HENRIQUE LUSTOSA" "MADALENA" 976 10222 "SUPLENTE" "DEPUTADO FEDERAL" 9.55 "TOTAL:44,26%"
"AUGUSTA BRITO" "HIDROLÂNDIA" 1080 11293 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.56 "TOTAL:66,59%"
"DANILO FORTE" "IBIAPINA" 1202 12569 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.56 "TOTAL:64,52%"
"ELY AGUIAR" "CRATO" 6821 71338 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.56 "TOTAL:44,22%"
"TIN GOMES" "MERUOCA" 847 8846 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 9.57 "TOTAL:60,31%"
"CARLOMANO MARQUES" "ICAPUÍ" 1227 12788 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.59 "TOTAL:61,35%"
"ODORICO" "INDEPENDÊNCIA" 1525 15776 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.67 "TOTAL:63,01%"
"BRUNO DE SEU GINO" "ASSARÉ" 1277 13178 "NÃO ELEITO" "DEPUTADO ESTADUAL" 9.69 "TOTAL:56,88%"
"SERGIO AGUIAR" "ITAPIÚNA" 1220 12591 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.69 "TOTAL:41,31%"
"ANDERSON PALACIO" "ASSARÉ" 1278 13178 "SUPLENTE" "DEPUTADO ESTADUAL" 9.7 "TOTAL:56,88%"
"LEONARDO ARAÚJO" "PALMÁCIA" 684 7054 "SUPLENTE" "DEPUTADO ESTADUAL" 9.7 "TOTAL:39,44%"
"DEODATO RAMALHO" "BOA VIAGEM" 2915 30025 "SUPLENTE" "DEPUTADO FEDERAL" 9.71 "TOTAL:58,75%"
"ZEZINHO ALBUQUERQUE" "ITAPAGÉ" 2991 30807 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.71 "TOTAL:46,41%"
"AUDIC MOTA" "GRANJEIRO" 349 3592 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 9.72 "TOTAL:67,1%"
"LEONARDO ARAÚJO" "TRAIRI" 3026 31130 "SUPLENTE" "DEPUTADO ESTADUAL" 9.72 "TOTAL:41,96%"
"JOSÉ GUIMARÃES" "CRATEÚS" 4130 42462 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.73 "TOTAL:54,88%"
"ADERLANIA NORONHA" "JAGUARUANA" 2094 21479 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.75 "TOTAL:52,97%"
"ANTONIO GRANJA" "SOLONÓPOLE" 1044 10705 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.75 "TOTAL:79,88%"
"GORETE PEREIRA" "GENERAL SAMPAIO" 524 5371 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.76 "TOTAL:72,38%"
"DEDÉ TEIXEIRA" "JAGUARIBARA" 617 6305 "SUPLENTE" "DEPUTADO ESTADUAL" 9.79 "TOTAL:68,94%"
"LEONARDO ARAÚJO" "PARAMBU" 1891 19306 "SUPLENTE" "DEPUTADO ESTADUAL" 9.79 "TOTAL:82,99%"
"DANILO FORTE" "URUBURETAMA" 1342 13672 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.82 "TOTAL:57,34%"
"DAVI DUARTE" "SÃO JOÃO DO JAGUARIBE" 562 5723 "SUPLENTE" "DEPUTADO ESTADUAL" 9.82 "TOTAL:63,26%"
"ADERLANIA NORONHA" "CRATEÚS" 4172 42462 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.83 "TOTAL:66,89%"
"MOSES RODRIGUES" "HIDROLÂNDIA" 1111 11293 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.84 "TOTAL:74,78%"
"MOSES RODRIGUES" "MERUOCA" 874 8846 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.88 "TOTAL:57,19%"
"SERGIO AGUIAR" "MORAÚJO" 528 5345 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.88 "TOTAL:66,06%"
"CARLOMANO MARQUES" "SÃO BENEDITO" 2569 25956 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.9 "TOTAL:68,84%"
"LAIS NUNES" "LAVRAS DA MANGABEIRA" 1753 17697 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.91 "TOTAL:65,21%"
"RAIMUNDO MATOS" "MORAÚJO" 531 5345 "ELEITO POR QP" "DEPUTADO FEDERAL" 9.93 "TOTAL:68,06%"
"VICENTE ARRUDA" "SÃO BENEDITO" 2580 25956 "SUPLENTE" "DEPUTADO FEDERAL" 9.94 "TOTAL:59,11%"
"DR. LEONARDO PINHEIRO" "DEPUTADO IRAPUAN PINHEIRO" 546 5487 "SUPLENTE" "DEPUTADO ESTADUAL" 9.95 "TOTAL:80,5%"
"ZEZINHO ALBUQUERQUE" "URUOCA" 853 8564 "ELEITO POR QP" "DEPUTADO ESTADUAL" 9.96 "TOTAL:73,25%"
"TOMAZ HOLANDA" "CHORÓ" 874 8738 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10 "TOTAL:55,46%"
"EUGENIO RABELO" "PALHANO" 691 6899 "SUPLENTE" "DEPUTADO FEDERAL" 10.02 "TOTAL:71,79%"
"GENECIAS NORONHA" "URUOCA" 859 8564 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.03 "TOTAL:72,89%"
"AGENOR NETO" "ANTONINA DO NORTE" 438 4360 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.05 "TOTAL:68,41%"
"MARCELO SILVA" "MARANGUAPE" 6154 61181 "NÃO ELEITO" "DEPUTADO FEDERAL" 10.06 "TOTAL:48,06%"
"ZEZINHO ALBUQUERQUE" "SÃO LUÍS DO CURU" 950 9443 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.06 "TOTAL:55,16%"
"GENECIAS NORONHA" "MISSÃO VELHA" 2104 20884 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.07 "TOTAL:65,57%"
"JOSÉ GUIMARÃES" "CRATO" 7183 71338 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.07 "TOTAL:41,32%"
"PAULO HENRIQUE LUSTOSA" "MILHÃ" 856 8493 "SUPLENTE" "DEPUTADO FEDERAL" 10.08 "TOTAL:67,34%"
"SERGIO AGUIAR" "JIJOCA DE JERICOACOARA" 979 9711 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.08 "TOTAL:66,91%"
"MACEDO" "PACOTI" 851 8424 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.1 "TOTAL:48,39%"
"MÁRIO FEITOZA" "AURORA" 1569 15504 "SUPLENTE" "DEPUTADO FEDERAL" 10.12 "TOTAL:62,32%"
"FERNANDA PESSOA" "IBARETAMA" 963 9502 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.13 "TOTAL:62,15%"
"ROBERIO MONTEIRO" "ITAPIPOCA" 6919 68320 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.13 "TOTAL:48,72%"
"ADAIL CARNEIRO" "SENADOR POMPEU" 1672 16438 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.17 "TOTAL:62,21%"
"ARIOSTO HOLANDA" "PIQUET CARNEIRO" 881 8648 "SUPLENTE" "DEPUTADO FEDERAL" 10.19 "TOTAL:67,73%"
"DANNIEL OLIVEIRA" "SENADOR POMPEU" 1675 16438 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.19 "TOTAL:51,32%"
"ARNON BEZERRA" "FORTIM" 1068 10464 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 10.21 "TOTAL:67,73%"
"DANNIEL OLIVEIRA" "TABULEIRO DO NORTE" 1980 19389 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.21 "TOTAL:45,76%"
"ADAIL CARNEIRO" "MORAÚJO" 547 5345 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.23 "TOTAL:68,06%"
"CARLOS MATOS" "MASSAPÊ" 2310 22580 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.23 "TOTAL:75,17%"
"DR. LEONARDO PINHEIRO" "QUIXERAMOBIM" 4346 42468 "SUPLENTE" "DEPUTADO ESTADUAL" 10.23 "TOTAL:44,79%"
"GONY ARRUDA" "SENADOR SÁ" 468 4571 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.24 "TOTAL:74,43%"
"BALMAN" "PALMÁCIA" 723 7054 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.25 "TOTAL:45,39%"
"RONALDO MARTINS" "BOA VIAGEM" 3087 30025 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.28 "TOTAL:58,75%"
"RAIMUNDO MATOS" "JATI" 534 5191 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.29 "TOTAL:71,47%"
"DOMINGOS NETO" "TAMBORIL" 1604 15568 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.3 "TOTAL:75,16%"
"DANILO FORTE" "CARIÚS" 1195 11565 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.33 "TOTAL:68,4%"
"DR. SARTO" "TRAIRI" 3216 31130 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.33 "TOTAL:41,96%"
"IVO GOMES" "UBAJARA" 1957 18899 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.36 "TOTAL:40,63%"
"CHICO DO POSTO" "EUSÉBIO" 2971 28629 "SUPLENTE" "DEPUTADO FEDERAL" 10.38 "TOTAL:53,85%"
"MAURO BENEVIDES" "URUOCA" 892 8564 "SUPLENTE" "DEPUTADO FEDERAL" 10.42 "TOTAL:72,89%"
"ZÉ VYTAL" "SOBRAL" 11541 110737 "SUPLENTE" "DEPUTADO ESTADUAL" 10.42 "TOTAL:49,09%"
"ZEZINHO ALBUQUERQUE" "URUBURETAMA" 1424 13672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.42 "TOTAL:46,12%"
"DOMINGOS NETO" "TABULEIRO DO NORTE" 2027 19389 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.45 "TOTAL:62,94%"
"VICENTE ARRUDA" "SENADOR POMPEU" 1719 16438 "SUPLENTE" "DEPUTADO FEDERAL" 10.46 "TOTAL:62,21%"
"DR BRUNO GONCALVES" "PINDORETAMA" 1451 13828 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.49 "TOTAL:56,49%"
"JOÃO JAIME" "ARACOIABA" 1996 19020 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.49 "TOTAL:66,05%"
"BRUNO PEDROSA" "NOVA RUSSAS" 1760 16738 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.51 "TOTAL:59,52%"
"LEONARDO ARAÚJO" "MADALENA" 1074 10222 "SUPLENTE" "DEPUTADO ESTADUAL" 10.51 "TOTAL:40,76%"
"DOMINGOS NETO" "BATURITÉ" 2234 21224 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.53 "TOTAL:46,3%"
"FERNANDA PESSOA" "ICAPUÍ" 1347 12788 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.53 "TOTAL:61,35%"
"LEONARDO ARAÚJO" "TAMBORIL" 1639 15568 "SUPLENTE" "DEPUTADO ESTADUAL" 10.53 "TOTAL:81,69%"
"ODORICO" "MONSENHOR TABOSA" 1069 10151 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.53 "TOTAL:70,39%"
"MAURO BENEVIDES" "REDENÇÃO" 2018 19083 "SUPLENTE" "DEPUTADO FEDERAL" 10.57 "TOTAL:49,71%"
"ADERLANIA NORONHA" "INDEPENDÊNCIA" 1675 15776 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.62 "TOTAL:58,39%"
"IVO GOMES" "HIDROLÂNDIA" 1199 11293 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.62 "TOTAL:66,59%"
"MACEDO" "POTENGI" 588 5539 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.62 "TOTAL:72,02%"
"FERNANDA PESSOA" "BREJO SANTO" 2819 26523 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.63 "TOTAL:78,61%"
"CAPITÃO WÁGNER" "ORÓS" 1421 13352 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.64 "TOTAL:76,62%"
"MORONI" "EUSÉBIO" 3066 28629 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.71 "TOTAL:53,85%"
"JOÃO JAIME" "PORANGA" 721 6718 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.73 "TOTAL:62,47%"
"DR HUGO" "JAGUARUANA" 2307 21479 "SUPLENTE" "DEPUTADO ESTADUAL" 10.74 "TOTAL:52,97%"
"LEONIDAS CRISTINO" "UBAJARA" 2030 18899 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.74 "TOTAL:50,96%"
"AMÁLIA" "CARIDADE" 1354 12577 "SUPLENTE" "DEPUTADO ESTADUAL" 10.77 "TOTAL:61,53%"
"FELIPE MOTA" "COREAÚ" 1528 14188 "SUPLENTE" "DEPUTADO ESTADUAL" 10.77 "TOTAL:61,26%"
"DANILO FORTE" "QUIXADÁ" 4820 44714 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.78 "TOTAL:49,58%"
"DEPUTADO ROQUE" "BARBALHA" 3662 33925 "SUPLENTE" "DEPUTADO ESTADUAL" 10.79 "TOTAL:37,62%"
"GENECIAS NORONHA" "JARDIM" 1728 16004 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.8 "TOTAL:70,68%"
"MAURO BENEVIDES" "BANABUIÚ" 1169 10799 "SUPLENTE" "DEPUTADO FEDERAL" 10.83 "TOTAL:54,21%"
"RAIMUNDO MATOS" "MARACANAÚ" 13940 128753 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.83 "TOTAL:40,63%"
"ODILON AGUIAR" "JARDIM" 1735 16004 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.84 "TOTAL:60,21%"
"THIAGO CAMPELO" "ITAPIÚNA" 1365 12591 "SUPLENTE" "DEPUTADO ESTADUAL" 10.84 "TOTAL:41,31%"
"ADAIL CARNEIRO" "REDENÇÃO" 2071 19083 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.85 "TOTAL:49,71%"
"MOISES BRAZ" "TAMBORIL" 1692 15568 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.87 "TOTAL:81,69%"
"JOSÉ GUIMARÃES" "BARREIRA" 1577 14495 "ELEITO POR QP" "DEPUTADO FEDERAL" 10.88 "TOTAL:66,11%"
"DR. LUCÍLVIO GIRÃO" "MORADA NOVA" 4862 44496 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.93 "TOTAL:53,34%"
"ODILON AGUIAR" "IRACEMA" 926 8440 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.97 "TOTAL:63,77%"
"TOMAZ HOLANDA" "GUARACIABA DO NORTE" 2402 21900 "ELEITO POR QP" "DEPUTADO ESTADUAL" 10.97 "TOTAL:54,81%"
"JOSÉ GUIMARÃES" "CANINDÉ" 4638 42164 "ELEITO POR QP" "DEPUTADO FEDERAL" 11 "TOTAL:48,03%"
"HEITOR FERRER" "JAGUARETAMA" 1289 11708 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.01 "TOTAL:69,91%"
"GENECIAS NORONHA" "MAURITI" 2846 25829 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.02 "TOTAL:71,01%"
"VICENTE ARRUDA" "AURORA" 1708 15504 "SUPLENTE" "DEPUTADO FEDERAL" 11.02 "TOTAL:62,32%"
"ZEZINHO ALBUQUERQUE" "PACATUBA" 4045 36714 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.02 "TOTAL:49,12%"
"JOSÉ GUIMARÃES" "PACAJUS" 4334 39309 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.03 "TOTAL:29,08%"
"GORETE PEREIRA" "TARRAFAS" 584 5275 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.07 "TOTAL:63,53%"
"ALMIRCY PINTO" "ARATUBA" 915 8246 "SUPLENTE" "DEPUTADO FEDERAL" 11.1 "TOTAL:62,09%"
"AUGUSTA BRITO" "IBIAPINA" 1397 12569 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.11 "TOTAL:63,3%"
"DOMINGOS NETO" "PENTECOSTE" 2793 25146 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.11 "TOTAL:51,76%"
"VICENTE ARRUDA" "ITAPIÚNA" 1406 12591 "SUPLENTE" "DEPUTADO FEDERAL" 11.17 "TOTAL:54,26%"
"FELIPE MOTA" "CAPISTRANO" 1363 12171 "SUPLENTE" "DEPUTADO ESTADUAL" 11.2 "TOTAL:50,34%"
"EVANDRO LEITÃO" "ARACATI" 4862 43241 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.24 "TOTAL:36,5%"
"ROBERTO MESQUITA" "MUCAMBO" 960 8534 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.25 "TOTAL:78,13%"
"ANTONIO CARLOS" "MORAÚJO" 602 5345 "SUPLENTE" "DEPUTADO ESTADUAL" 11.26 "TOTAL:66,06%"
"LEONIDAS CRISTINO" "JAGUARETAMA" 1318 11708 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.26 "TOTAL:59,76%"
"ANDRÉ FIGUEIREDO" "COREAÚ" 1600 14188 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.28 "TOTAL:70,94%"
"ZEZINHO ALBUQUERQUE" "ITAITINGA" 2464 21836 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.28 "TOTAL:35,04%"
"TEO MENEZES" "JATI" 586 5191 "SUPLENTE" "DEPUTADO ESTADUAL" 11.29 "TOTAL:73,17%"
"RACHEL MARQUES" "BANABUIÚ" 1221 10799 "SUPLENTE" "DEPUTADO ESTADUAL" 11.31 "TOTAL:54,62%"
"ODILON AGUIAR" "PIRES FERREIRA" 651 5737 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.35 "TOTAL:76,91%"
"ANIBAL" "TRAIRI" 3549 31130 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.4 "TOTAL:38,12%"
"CARLOS FELIPE" "INDEPENDÊNCIA" 1800 15776 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 11.41 "TOTAL:58,39%"
"VASQUES LANDIM" "SANTANA DO CARIRI" 1126 9861 "SUPLENTE" "DEPUTADO ESTADUAL" 11.42 "TOTAL:57,61%"
"MOSES RODRIGUES" "RERIUTABA" 1296 11336 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.43 "TOTAL:73,17%"
"MÁRIO FEITOZA" "MISSÃO VELHA" 2392 20884 "SUPLENTE" "DEPUTADO FEDERAL" 11.45 "TOTAL:65,57%"
"MOISES BRAZ" "IBIAPINA" 1441 12569 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.46 "TOTAL:63,3%"
"MOSES RODRIGUES" "MARTINÓPOLE" 840 7312 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.49 "TOTAL:81,65%"
"ODORICO" "VIÇOSA DO CEARÁ" 3760 32593 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.54 "TOTAL:75,33%"
"IVAN DO TITO" "PARACURU" 2591 22394 "SUPLENTE" "DEPUTADO ESTADUAL" 11.57 "TOTAL:47,55%"
"LEONIDAS CRISTINO" "PENTECOSTE" 2915 25146 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.59 "TOTAL:51,76%"
"MACEDO" "PALMÁCIA" 822 7054 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.65 "TOTAL:45,39%"
"OMAN CARNEIRO" "TIANGUÁ" 4681 40160 "SUPLENTE" "DEPUTADO ESTADUAL" 11.66 "TOTAL:45,62%"
"GENECIAS NORONHA" "UBAJARA" 2206 18899 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.67 "TOTAL:50,96%"
"SERGIO AGUIAR" "IBIAPINA" 1467 12569 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.67 "TOTAL:63,3%"
"DUQUINHA" "ITAPAGÉ" 3606 30807 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.71 "TOTAL:46,41%"
"ROBERTO MESQUITA" "GUARAMIRANGA" 515 4395 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.72 "TOTAL:60,81%"
"ZEZINHO ALBUQUERQUE" "UBAJARA" 2221 18899 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.75 "TOTAL:40,63%"
"AGRIPINO MAGALHÃES" "BOA VIAGEM" 3532 30025 "SUPLENTE" "DEPUTADO ESTADUAL" 11.76 "TOTAL:52,67%"
"DEDÉ TEIXEIRA" "PACOTI" 991 8424 "SUPLENTE" "DEPUTADO ESTADUAL" 11.76 "TOTAL:52,23%"
"ZEZINHO ALBUQUERQUE" "CRUZ" 1703 14479 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.76 "TOTAL:67,25%"
"DUQUINHA" "IBIAPINA" 1479 12569 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.77 "TOTAL:63,3%"
"JOÃO JAIME" "MORAÚJO" 633 5345 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.84 "TOTAL:66,06%"
"JOÃO JAIME" "PARAMOTI" 946 7978 "ELEITO POR QP" "DEPUTADO ESTADUAL" 11.86 "TOTAL:57,04%"
"DANILO FORTE" "CAUCAIA" 20390 171531 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.89 "TOTAL:34,3%"
"ANDRÉ FIGUEIREDO" "QUIXELÔ" 1301 10917 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.92 "TOTAL:72,88%"
"GENECIAS NORONHA" "CATUNDA" 715 5989 "ELEITO POR QP" "DEPUTADO FEDERAL" 11.94 "TOTAL:71,23%"
"CARLOS FELIPE" "IPAPORANGA" 781 6503 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 12.01 "TOTAL:77,23%"
