"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"OSVALDO VERGINIO" "PAULISTÂNIA" 41 1266 "SUPLENTE" "DEPUTADO ESTADUAL" 3.24 "TOTAL:60,9%"
"RICARDO IZAR" "ITAJU" 75 2315 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.24 "TOTAL:52,18%"
"BRUNO COVAS" "IACANGA" 200 6151 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.25 "TOTAL:45,06%"
"CELSO RUSSOMANNO" "RIO GRANDE DA SERRA" 898 27637 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.25 "TOTAL:56,92%"
"CELSO RUSSOMANNO" "IACANGA" 200 6151 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.25 "TOTAL:45,06%"
"CIDINHA" "AURIFLAMA" 291 8953 "SUPLENTE" "DEPUTADO ESTADUAL" 3.25 "TOTAL:44,49%"
"GONZAGA" "PIRAJU" 566 17420 "SUPLENTE" "DEPUTADO ESTADUAL" 3.25 "TOTAL:19,63%"
"MILTON LEITE FILHO" "PIRAJUÍ" 388 11949 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.25 "TOTAL:48,16%"
"MISSIONÁRIO JOSÉ OLÍMPIO" "HERCULÂNDIA" 174 5357 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.25 "TOTAL:60,54%"
"PEDRO MANTELLI" "VALENTIM GENTIL" 234 7196 "SUPLENTE" "DEPUTADO ESTADUAL" 3.25 "TOTAL:58,84%"
"RITA PASSOS" "RAFARD" 205 6309 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.25 "TOTAL:32,14%"
"ROBERTO SANTIAGO" "BRAGANÇA PAULISTA" 3101 95525 "SUPLENTE" "DEPUTADO FEDERAL" 3.25 "TOTAL:39,04%"
"BALEIA ROSSI" "BARIRI" 596 18303 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.26 "TOTAL:40,21%"
"CELSO RUSSOMANNO" "SALTO" 2246 68960 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.26 "TOTAL:49,57%"
"DAVI ZAIA" "MIRASSOLÂNDIA" 93 2851 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.26 "TOTAL:54,41%"
"FERNANDO CURY" "PARANAPANEMA" 344 10562 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.26 "TOTAL:43,61%"
"MAURILIO ROMANO" "JARDINÓPOLIS" 674 20661 "SUPLENTE" "DEPUTADO ESTADUAL" 3.26 "TOTAL:47,81%"
"NEWTON LIMA" "ANALÂNDIA" 97 2971 "SUPLENTE" "DEPUTADO FEDERAL" 3.26 "TOTAL:42,65%"
"PAULO LIMA" "IRAPURU" 137 4203 "SUPLENTE" "DEPUTADO FEDERAL" 3.26 "TOTAL:43,85%"
"TIRIRICA" "TATUÍ" 2096 64213 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.26 "TOTAL:45,71%"
"BRUNO COVAS" "CAMPOS DO JORDÃO" 944 28902 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.27 "TOTAL:30,04%"
"CAMPOS MACHADO" "PEDRANÓPOLIS" 59 1805 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.27 "TOTAL:57,95%"
"FRANCISCO FRANÇA" "PORANGABA" 166 5084 "SUPLENTE" "DEPUTADO ESTADUAL" 3.27 "TOTAL:40,89%"
"GAZZETTA" "BORACÉIA" 97 2970 "SUPLENTE" "DEPUTADO FEDERAL" 3.27 "TOTAL:63,74%"
"TIRIRICA" "BATATAIS" 1118 34206 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.27 "TOTAL:50,96%"
"CAIO FRANÇA" "SÃO MANUEL" 801 24386 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.28 "TOTAL:56,59%"
"CAMARINHA / ABELARDO CAMARINHA" "RANCHARIA" 607 18491 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.28 "TOTAL:52,29%"
"CAMARINHA / ABELARDO CAMARINHA" "QUEIROZ" 77 2348 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.28 "TOTAL:59,46%"
"DR UBIALI" "RIBEIRÃO GRANDE" 175 5340 "SUPLENTE" "DEPUTADO FEDERAL" 3.28 "TOTAL:62,13%"
"LEANDRO PALMARINI -BICHO LEGAL" "JUNDIAÍ" 7766 236816 "SUPLENTE" "DEPUTADO FEDERAL" 3.28 "TOTAL:54,57%"
"PAPA" "PRAIA GRANDE" 4842 147647 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.28 "TOTAL:32,24%"
"PAULINHO DA FORÇA" "BOFETE" 186 5674 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.28 "TOTAL:42,2%"
"ROBERTO BARLETTA" "MARTINÓPOLIS" 468 14263 "SUPLENTE" "DEPUTADO ESTADUAL" 3.28 "TOTAL:52,94%"
"TIRIRICA" "QUELUZ" 192 5845 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.28 "TOTAL:55,89%"
"TIRIRICA" "JABOTICABAL" 1318 40141 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.28 "TOTAL:42,64%"
"CAIO FRANÇA" "REGISTRO" 1092 33204 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.29 "TOTAL:33,8%"
"CARLOS ALEMÃO" "SÃO SIMÃO" 299 9089 "SUPLENTE" "DEPUTADO ESTADUAL" 3.29 "TOTAL:42,22%"
"CELSO RUSSOMANNO" "ARARAS" 2575 78152 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.29 "TOTAL:46,36%"
"FRANCISCO FRANÇA" "RIVERSUL" 116 3524 "SUPLENTE" "DEPUTADO ESTADUAL" 3.29 "TOTAL:60,8%"
"JUNJI ABE" "BANANAL" 214 6498 "SUPLENTE" "DEPUTADO FEDERAL" 3.29 "TOTAL:38,95%"
"PAULO LIMA" "REGENTE FEIJÓ" 402 12224 "SUPLENTE" "DEPUTADO FEDERAL" 3.29 "TOTAL:57,35%"
"PEDRO TOBIAS" "SANTA CRUZ DO RIO PARDO" 877 26648 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.29 "TOTAL:64,65%"
"SAMUEL MOREIRA" "ITAPEVA" 1743 52911 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.29 "TOTAL:53,76%"
"TIRIRICA" "SANTO ANTÔNIO DO PINHAL" 155 4715 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.29 "TOTAL:38,25%"
"ALEXANDRE PEREIRA" "PIRAJU" 574 17420 "SUPLENTE" "DEPUTADO ESTADUAL" 3.3 "TOTAL:19,63%"
"ANA PERUGINI" "SÃO JOÃO DO PAU D'ALHO" 52 1577 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.3 "TOTAL:41,91%"
"CARLOS ZICARDI" "JANDIRA" 2038 61667 "SUPLENTE" "DEPUTADO ESTADUAL" 3.3 "TOTAL:26,83%"
"DELEGADO OLIM" "ITIRAPINA" 253 7672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.3 "TOTAL:31,32%"
"RICARDO MADALENA" "ARANDU" 145 4395 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 3.3 "TOTAL:50,97%"
"RITA PASSOS" "AGUDOS" 757 22941 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.3 "TOTAL:59,45%"
"TIRIRICA" "FRANCA" 6277 190320 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.3 "TOTAL:65,51%"
"ALEXANDRE PEREIRA" "AMÉRICO DE CAMPOS" 132 3988 "SUPLENTE" "DEPUTADO ESTADUAL" 3.31 "TOTAL:70,42%"
"ATILA" "RIO GRANDE DA SERRA" 914 27637 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.31 "TOTAL:33,59%"
"CELSO RUSSOMANNO" "BROTAS" 446 13474 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.31 "TOTAL:44,16%"
"CELSO RUSSOMANNO" "OUROESTE" 194 5856 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.31 "TOTAL:34,93%"
"ESTEVAM GALVÃO" "SALESÓPOLIS" 387 11680 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 3.31 "TOTAL:62,12%"
"ITAMAR BORGES" "SALES" 120 3620 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.31 "TOTAL:52,81%"
"JEFFERSON CAMPOS" "CONCHAL" 544 16433 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.31 "TOTAL:41,46%"
"LÉO OLIVEIRA" "SANTA RITA DO PASSA QUATRO" 546 16512 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.31 "TOTAL:51,87%"
"MARCIA LIA" "IBATÉ" 646 19529 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.31 "TOTAL:46,63%"
"PAULINHO DA FORÇA" "SILVEIRAS" 138 4166 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.31 "TOTAL:51,53%"
"TIRIRICA" "PLANALTO" 104 3144 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.31 "TOTAL:58,33%"
"ALEXANDRE LEITE" "PARIQUERA-AÇU" 369 11109 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 3.32 "TOTAL:53,47%"
"BALEIA ROSSI" "JAGUARIÚNA" 934 28158 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.32 "TOTAL:39,18%"
"BOLÇONE" "PARDINHO" 132 3973 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.32 "TOTAL:58,61%"
"GILSON DE SOUZA" "SÃO JOSÉ DA BELA VISTA" 172 5177 "SUPLENTE" "DEPUTADO ESTADUAL" 3.32 "TOTAL:62,47%"
"JOÃO PAULO RILLO" "NOVO HORIZONTE" 740 22291 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.32 "TOTAL:66,8%"
"MIGUEL HADDAD" "PARDINHO" 132 3973 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.32 "TOTAL:46,07%"
"PAULO MATHIAS" "NOVA CANAÃ PAULISTA" 54 1625 "SUPLENTE" "DEPUTADO ESTADUAL" 3.32 "TOTAL:71,27%"
"SAMUEL ZANFERDINI" "JARDINÓPOLIS" 686 20661 "SUPLENTE" "DEPUTADO ESTADUAL" 3.32 "TOTAL:47,81%"
"TIRIRICA" "ARARAS" 2595 78152 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.32 "TOTAL:46,36%"
"TIRIRICA" "SANTO ANDRÉ" 15076 454664 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.32 "TOTAL:26,92%"
"TIRIRICA" "NUPORANGA" 153 4614 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.32 "TOTAL:61,75%"
"ARNALDO JARDIM" "ITÁPOLIS" 770 23106 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.33 "TOTAL:29,73%"
"EVANDRO LOSACCO" "CACONDE" 362 10868 "SUPLENTE" "DEPUTADO ESTADUAL" 3.33 "TOTAL:53%"
"FÁBIO MANFRINATO" "DUARTINA" 268 8056 "SUPLENTE" "DEPUTADO ESTADUAL" 3.33 "TOTAL:51,05%"
"FERNANDO CURY" "DUARTINA" 268 8056 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.33 "TOTAL:51,05%"
"IVAN CASSARO" "ITAJU" 77 2315 "NÃO ELEITO" "DEPUTADO FEDERAL" 3.33 "TOTAL:52,18%"
"PAULO MALERBA" "JUNDIAÍ" 7878 236816 "SUPLENTE" "DEPUTADO ESTADUAL" 3.33 "TOTAL:51,26%"
"PROFESSOR GABRIEL MARCOS" "PEDRO DE TOLEDO" 182 5466 "SUPLENTE" "DEPUTADO ESTADUAL" 3.33 "TOTAL:39,07%"
"RODRIGO GARCIA" "BARRETOS" 2180 65556 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.33 "TOTAL:45,72%"
"VALMIR PRASCIDELLI" "MIRASSOLÂNDIA" 95 2851 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.33 "TOTAL:54,47%"
"WALTER VICIONI" "POMPÉIA" 426 12806 "SUPLENTE" "DEPUTADO FEDERAL" 3.33 "TOTAL:50,61%"
"ABRAÃO MICHELON" "VALINHOS" 2285 68359 "SUPLENTE" "DEPUTADO ESTADUAL" 3.34 "TOTAL:43,5%"
"CELSO RUSSOMANNO" "CAPELA DO ALTO" 346 10363 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.34 "TOTAL:50,57%"
"EDINHO ARAUJO" "BÁLSAMO" 194 5800 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.34 "TOTAL:73,2%"
"ORLANDO SILVA" "CRUZEIRO" 1573 47058 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.34 "TOTAL:25,37%"
"PROF. SOLANGE" "ITAPEVA" 1766 52911 "SUPLENTE" "DEPUTADO ESTADUAL" 3.34 "TOTAL:57,82%"
"SALVADOR ZIMBALDI" "ESTIVA GERBI" 228 6836 "SUPLENTE" "DEPUTADO FEDERAL" 3.34 "TOTAL:29,43%"
"VITOR SAPIENZA" "MONÇÕES" 54 1616 "SUPLENTE" "DEPUTADO ESTADUAL" 3.34 "TOTAL:55,25%"
"ANGELO PERUGINI" "SALTO GRANDE" 172 5136 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.35 "TOTAL:45,96%"
"BALEIA ROSSI" "ICÉM" 169 5046 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.35 "TOTAL:44,24%"
"BARROS MUNHOZ" "PIRASSUNUNGA" 1474 43963 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.35 "TOTAL:41,14%"
"IRMÃO BRAZ" "PONTES GESTAL" 64 1910 "SUPLENTE" "DEPUTADO FEDERAL" 3.35 "TOTAL:49,79%"
"SILVIO TORRES" "CASA BRANCA" 522 15589 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.35 "TOTAL:39,31%"
"TIRIRICA" "BARRINHA" 575 17179 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.35 "TOTAL:51,65%"
"ZICO PRADO" "BOM SUCESSO DE ITARARÉ" 80 2388 "SUPLENTE" "DEPUTADO ESTADUAL" 3.35 "TOTAL:69,06%"
"AURO OCTAVIANI" "CABRÁLIA PAULISTA" 100 2975 "SUPLENTE" "DEPUTADO ESTADUAL" 3.36 "TOTAL:52,97%"
"FAUSTO PINATO" "TANABI" 523 15565 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 3.36 "TOTAL:56,64%"
"GIRIBONI" "TATUÍ" 2158 64213 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.36 "TOTAL:56,88%"
"HERCULANO PASSOS" "ARAÇOIABA DA SERRA" 585 17417 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.36 "TOTAL:45,98%"
"PAULO TEIXEIRA" "ITOBI" 164 4874 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.36 "TOTAL:55,33%"
"SILVIO TORRES" "SÃO JOÃO DO PAU D'ALHO" 53 1577 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.36 "TOTAL:41,91%"
"TIRIRICA" "IRAPUÃ" 146 4341 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.36 "TOTAL:51,63%"
"CAMPOS MACHADO" "NOVAIS" 91 2700 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.37 "TOTAL:54,55%"
"CELSO RUSSOMANNO" "TORRINHA" 195 5785 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.37 "TOTAL:48,96%"
"ED THOMAS" "PANORAMA" 277 8214 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.37 "TOTAL:54,37%"
"ED THOMAS" "RANCHARIA" 623 18491 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.37 "TOTAL:52,29%"
"GUILHERME MUSSI" "RIO CLARO" 3889 115288 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.37 "TOTAL:34,17%"
"PASTOR MARCO FELICIANO" "COSMÓPOLIS" 1178 34925 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.37 "TOTAL:36,2%"
"WELSON GASPARINI" "SERRANA" 816 24236 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.37 "TOTAL:56,04%"
"ALEXANDRE PEREIRA" "JUQUITIBA" 583 17238 "SUPLENTE" "DEPUTADO ESTADUAL" 3.38 "TOTAL:32,26%"
"BRUNO COVAS" "SANTA ISABEL" 1091 32242 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.38 "TOTAL:52,01%"
"CARLOS BEZERRA JR" "REGINÓPOLIS" 122 3614 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.38 "TOTAL:53,74%"
"DR. JOÃO DE OLIVEIRA" "TATUÍ" 2172 64213 "SUPLENTE" "DEPUTADO ESTADUAL" 3.38 "TOTAL:56,88%"
"JOÃO FADEL" "RIBEIRA" 79 2336 "SUPLENTE" "DEPUTADO FEDERAL" 3.38 "TOTAL:60,48%"
"NEWTON LIMA" "AMÉRICO BRASILIENSE" 725 21469 "SUPLENTE" "DEPUTADO FEDERAL" 3.38 "TOTAL:36,83%"
"REGINALDO CRUZ" "CAÇAPAVA" 1858 54984 "SUPLENTE" "DEPUTADO ESTADUAL" 3.38 "TOTAL:41,4%"
"TIRIRICA" "TAQUARAL" 60 1775 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.38 "TOTAL:60,84%"
"TIRIRICA" "OUROESTE" 198 5856 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.38 "TOTAL:34,93%"
"TIRIRICA" "PARANAPUÃ" 86 2547 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.38 "TOTAL:37,58%"
"ANA PERUGINI" "IARAS" 95 2806 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.39 "TOTAL:43,09%"
"CABO WILSON" "PIACATU" 121 3568 "SUPLENTE" "DEPUTADO ESTADUAL" 3.39 "TOTAL:53,16%"
"CELSO RUSSOMANNO" "SANTOS" 9100 268389 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.39 "TOTAL:42,35%"
"GERSON BITTENCOURT" "IBIRAREMA" 132 3899 "SUPLENTE" "DEPUTADO ESTADUAL" 3.39 "TOTAL:53,36%"
"ISAAC DO CARMO" "TREMEMBÉ" 661 19527 "SUPLENTE" "DEPUTADO ESTADUAL" 3.39 "TOTAL:36,34%"
"PAULINHO DA FORÇA" "PIQUETE" 302 8900 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.39 "TOTAL:30,65%"
"CELIA LEAO" "MOMBUCA" 84 2473 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.4 "TOTAL:41,89%"
"CELSO RUSSOMANNO" "GUARATINGUETÁ" 2445 71930 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:42,44%"
"CELSO RUSSOMANNO" "IGARATÁ" 214 6294 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:61,66%"
"DÁRIO SAADI" "CAMPINAS" 21862 642732 "SUPLENTE" "DEPUTADO ESTADUAL" 3.4 "TOTAL:20,72%"
"DEVANIR RIBEIRO" "EUCLIDES DA CUNHA PAULISTA" 185 5438 "SUPLENTE" "DEPUTADO FEDERAL" 3.4 "TOTAL:42,19%"
"FERNANDO CAPEZ" "PIRAJU" 592 17420 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.4 "TOTAL:19,63%"
"JEFFERSON CAMPOS" "LUTÉCIA" 67 1973 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:50,28%"
"SERGIO REIS" "TABATINGA" 305 8979 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:48,74%"
"SILVIO TORRES" "SUD MENNUCCI" 168 4943 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:55,82%"
"TIRIRICA" "HORTOLÂNDIA" 3843 113147 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:53,28%"
"TIRIRICA" "LORENA" 1709 50305 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.4 "TOTAL:35,29%"
"ARY KARA" "SANTO ANTÔNIO DO PINHAL" 161 4715 "SUPLENTE" "DEPUTADO ESTADUAL" 3.41 "TOTAL:42,1%"
"CORREA NEVES JR" "PATROCÍNIO PAULISTA" 286 8377 "SUPLENTE" "DEPUTADO FEDERAL" 3.41 "TOTAL:59,42%"
"GILMAR GIMENES" "JOSÉ BONIFÁCIO" 686 20115 "SUPLENTE" "DEPUTADO ESTADUAL" 3.41 "TOTAL:46,93%"
"MARCELO DEL BOSCO AMARAL" "SANTOS" 9157 268389 "SUPLENTE" "DEPUTADO ESTADUAL" 3.41 "TOTAL:40,08%"
"RICARDO IZAR" "IACANGA" 210 6151 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.41 "TOTAL:45,06%"
"TREVISAN JÚNIOR" "ÁGUAS DE SÃO PEDRO" 86 2525 "SUPLENTE" "DEPUTADO ESTADUAL" 3.41 "TOTAL:53,07%"
"MARCELO JOSÉ ORTEGA" "IARAS" 96 2806 "SUPLENTE" "DEPUTADO FEDERAL" 3.42 "TOTAL:43,09%"
"MAURO BRAGATO" "ESTRELA DO NORTE" 70 2044 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.42 "TOTAL:79,25%"
"NELSON MARQUEZELLI" "SOCORRO" 762 22264 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.42 "TOTAL:60,22%"
"RAUL VICENTINI" "SALES OLIVEIRA" 227 6633 "SUPLENTE" "DEPUTADO ESTADUAL" 3.42 "TOTAL:56,18%"
"SEBASTIÃO SANTOS" "GUAIMBÉ" 122 3567 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.42 "TOTAL:53,41%"
"VITOR SAPIENZA" "CÂNDIDO MOTA" 650 19033 "SUPLENTE" "DEPUTADO ESTADUAL" 3.42 "TOTAL:40,37%"
"ARNALDO JARDIM" "BARRA BONITA" 824 24003 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.43 "TOTAL:28,57%"
"GERSON BITTENCOURT" "ITABERÁ" 385 11229 "SUPLENTE" "DEPUTADO ESTADUAL" 3.43 "TOTAL:57,75%"
"JÚNIOR BOZZELLA" "PERUÍBE" 1299 37921 "SUPLENTE" "DEPUTADO ESTADUAL" 3.43 "TOTAL:31,93%"
"ORLANDO MORANDO" "PRESIDENTE EPITÁCIO" 810 23626 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.43 "TOTAL:53,03%"
"PROFESSOR BACCHIM" "BARRA DO CHAPÉU" 120 3494 "SUPLENTE" "DEPUTADO ESTADUAL" 3.43 "TOTAL:66,71%"
"RODRIGO GARCIA" "CATANDUVA" 2351 68485 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.43 "TOTAL:50,48%"
"DR UBIALI" "TAIAÇU" 125 3637 "SUPLENTE" "DEPUTADO FEDERAL" 3.44 "TOTAL:51,8%"
"DR. OSVALDO" "ITAPUÍ" 244 7094 "NÃO ELEITO" "DEPUTADO ESTADUAL" 3.44 "TOTAL:60,22%"
"DR. OSVALDO" "ITAPUÍ" 244 7094 "SUPLENTE" "DEPUTADO FEDERAL" 3.44 "TOTAL:38,1%"
"FERNANDO CAPEZ" "LENÇÓIS PAULISTA" 1320 38349 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.44 "TOTAL:46,2%"
"GAZZETTA" "DUARTINA" 277 8056 "SUPLENTE" "DEPUTADO FEDERAL" 3.44 "TOTAL:42,62%"
"JEFFERSON CAMPOS" "AREIÓPOLIS" 237 6889 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.44 "TOTAL:34,76%"
"LUIZ LAURO FILHO" "JAGUARIÚNA" 968 28158 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.44 "TOTAL:39,18%"
"ROBERTO MASSAFERA" "ITÁPOLIS" 795 23106 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.44 "TOTAL:41,22%"
"TIRIRICA" "ARARAQUARA" 4416 128190 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.44 "TOTAL:40,95%"
"TIRIRICA" "JOSÉ BONIFÁCIO" 692 20115 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.44 "TOTAL:43,11%"
"BARROS MUNHOZ" "SERRA NEGRA" 578 16749 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.45 "TOTAL:64,02%"
"BOLÇONE" "UBARANA" 116 3367 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.45 "TOTAL:48,54%"
"CAMPOS MACHADO" "PEREIRAS" 173 5014 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.45 "TOTAL:38,69%"
"CAMPOS MACHADO" "RIFAINA" 102 2959 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.45 "TOTAL:72,59%"
"EDINHO ARAUJO" "GUARARAPES" 653 18911 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.45 "TOTAL:43,7%"
"GIL LANCASTER" "UBATUBA" 1628 47147 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.45 "TOTAL:30,45%"
"JOSÉ MENTOR" "DIRCE REIS" 45 1305 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 3.45 "TOTAL:56,63%"
"MARCOS QUADRA" "CORONEL MACEDO" 119 3453 "SUPLENTE" "DEPUTADO FEDERAL" 3.45 "TOTAL:54,88%"
"SAMUEL MOREIRA" "OSVALDO CRUZ" 632 18304 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.45 "TOTAL:34,24%"
"SILVIO TORRES" "AREIÓPOLIS" 238 6889 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.45 "TOTAL:34,76%"
"ALEXANDRE PEREIRA" "LOUVEIRA" 857 24795 "SUPLENTE" "DEPUTADO ESTADUAL" 3.46 "TOTAL:39,03%"
"CAIO FRANÇA" "SÃO SEBASTIÃO" 1524 44000 "ELEITO POR QP" "DEPUTADO ESTADUAL" 3.46 "TOTAL:37,64%"
"EDINHO ARAUJO" "POLONI" 121 3500 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.46 "TOTAL:49,64%"
"ESTEVAM GALVÃO" "ROSEIRA" 215 6220 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 3.46 "TOTAL:39,81%"
"PAULO CORREA JR" "CAJURU" 494 14297 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 3.46 "TOTAL:58,05%"
"SENIVAL MOURA" "FERRAZ DE VASCONCELOS" 3412 98649 "SUPLENTE" "DEPUTADO FEDERAL" 3.46 "TOTAL:23,23%"
"SILVIO TORRES" "SÃO FRANCISCO" 70 2021 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.46 "TOTAL:52,2%"
"ALEXANDRE LEITE" "SETE BARRAS" 268 7718 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 3.47 "TOTAL:56,16%"
"BRUNO COVAS" "ANALÂNDIA" 103 2971 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.47 "TOTAL:42,65%"
"DUARTE NOGUEIRA" "TORRE DE PEDRA" 66 1901 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.47 "TOTAL:54,02%"
"ELIAS CORDEIRO" "GUAIÇARA" 224 6455 "SUPLENTE" "DEPUTADO FEDERAL" 3.47 "TOTAL:52,38%"
"GUILHERME MUSSI" "DUMONT" 183 5270 "ELEITO POR QP" "DEPUTADO FEDERAL" 3.47 "TOTAL:54,59%"
